LGA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
LGA20110,0,3,45,0,15,32,96,0,4,16,0,3,0,28,23,35,48,0,9,0,112,98,19,87,3,5,0,208,79,6,60,0,7,0,147,144,6,43,0,9,0,203,105,0,34,0,3,0,140,46,0,15,0,0,0,54,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,0,16,0,8,3,34,500,70,376,3,54,41,1047
LGA20260,0,10,51,3,25,35,121,3,9,8,0,0,0,21,38,53,52,3,15,0,163,123,17,66,0,14,4,216,70,17,45,0,6,0,139,132,5,29,0,0,0,166,58,0,21,0,0,0,83,18,0,6,0,3,0,25,7,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,9,8,10,20,3,13,5,63,462,122,289,14,87,49,1025
LGA20570,22,75,122,12,35,81,346,20,66,27,21,7,0,137,273,670,172,65,13,18,1208,751,273,268,87,26,9,1419,725,136,305,48,15,9,1237,2571,140,490,34,28,14,3285,2460,23,290,8,29,11,2821,870,8,112,4,23,10,1026,119,0,36,3,4,3,160,24,0,13,0,0,3,38,16,4,3,0,0,0,23,4,0,3,0,0,0,7,4,0,0,0,0,0,8,10,0,11,0,0,4,16,104,88,73,26,14,18,326,7961,1495,1923,311,201,180,12069
LGA20660,17,75,166,10,7,96,374,9,56,12,27,6,3,109,28,542,77,45,17,5,716,30,191,95,52,18,3,389,42,114,103,20,9,5,296,266,136,161,33,60,8,670,2080,138,430,31,63,13,2748,2944,79,405,7,34,9,3475,1050,19,164,0,13,4,1247,264,7,52,0,3,5,321,93,5,26,0,0,0,122,44,0,12,0,0,0,58,14,0,4,0,0,0,20,68,0,26,0,0,0,96,108,95,97,27,20,14,362,7057,1460,1816,253,253,165,11003
LGA20740,3,11,86,0,18,82,193,0,9,10,0,8,0,26,26,117,66,18,20,3,242,119,46,133,14,18,3,339,237,17,148,7,7,8,423,708,18,168,12,14,5,924,612,3,106,0,6,3,725,232,3,38,3,7,4,281,10,3,9,0,0,0,23,3,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,8,31,16,40,5,18,9,119,1989,242,804,56,117,111,3322
LGA20830,3,19,126,3,31,72,251,0,11,12,0,6,3,33,24,131,73,17,19,3,268,128,55,134,12,43,8,375,168,25,143,4,10,0,354,616,31,190,0,13,3,845,830,3,156,0,7,11,1002,292,0,46,0,0,0,347,21,0,6,0,0,0,32,7,0,5,0,0,0,16,0,0,3,0,0,0,5,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,30,14,50,7,11,3,114,2131,289,955,42,146,102,3655
LGA20910,12,38,168,9,12,103,341,3,32,11,0,3,3,56,10,405,35,16,10,5,487,23,96,36,44,6,0,213,28,51,47,15,3,0,137,109,38,81,15,9,3,260,522,53,160,0,4,0,739,1272,21,228,3,6,4,1536,1073,7,217,3,3,0,1310,659,0,110,3,4,5,780,419,0,63,0,4,3,483,366,0,65,0,0,0,430,256,0,37,0,3,3,291,636,0,130,0,10,0,769,117,44,63,9,15,6,252,5496,791,1446,119,84,142,8080
LGA21010,3,12,34,0,9,19,82,3,11,5,0,0,0,23,39,104,31,9,3,0,188,190,42,62,3,3,8,313,132,30,48,0,3,0,208,199,17,52,0,7,0,279,120,4,28,0,0,0,152,34,0,9,0,0,0,42,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,13,3,6,3,55,729,242,292,14,36,32,1350
LGA21110,35,23,325,24,29,210,647,4,24,11,20,0,3,68,42,218,81,34,8,0,387,133,59,151,60,5,0,412,194,50,126,32,13,4,415,471,20,190,28,18,6,736,1882,13,367,13,22,8,2303,4822,18,614,11,29,3,5497,2551,6,421,9,14,11,3005,1305,0,193,0,12,3,1509,794,0,127,0,3,0,931,503,3,67,3,6,0,579,328,0,44,0,0,0,379,670,0,109,0,3,3,789,235,39,170,37,21,28,535,13976,468,3005,268,189,287,18192
LGA21180,56,48,332,24,21,155,637,18,39,25,5,5,0,87,61,366,142,21,29,0,624,213,286,233,62,41,6,842,391,123,240,37,48,4,845,1095,91,571,38,125,14,1933,4832,153,1319,31,313,53,6700,2482,34,432,11,91,13,3063,264,3,66,3,8,3,349,43,0,26,0,3,0,79,28,3,8,0,6,0,40,22,3,6,0,3,0,38,10,0,0,0,0,0,13,88,0,24,0,3,3,113,224,107,237,24,35,37,662,9812,1262,3670,252,721,299,16016
LGA21270,0,22,50,3,14,35,126,0,5,9,0,3,0,20,16,12,59,7,15,0,113,28,5,52,0,5,3,93,9,0,16,0,0,0,28,5,0,4,0,0,0,11,0,0,7,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,8,0,20,65,49,212,11,50,39,427
LGA21370,8,29,111,3,57,77,291,7,22,16,13,11,0,69,75,226,120,25,40,8,492,237,95,192,16,34,9,579,210,39,147,3,21,6,433,413,37,118,3,18,3,587,338,3,94,0,9,3,441,142,3,35,0,0,0,188,21,0,11,0,0,0,30,5,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,8,33,19,37,5,27,7,130,1482,489,896,69,215,116,3261
LGA21450,10,12,113,10,31,83,252,3,11,3,4,4,0,28,16,103,60,11,13,0,205,34,56,74,6,11,0,181,50,21,102,8,40,0,225,527,21,189,4,22,7,766,2621,17,388,0,25,17,3066,1624,6,169,0,5,7,1812,164,3,30,0,3,0,199,39,3,13,0,3,0,59,17,0,4,0,0,0,19,10,0,0,0,0,0,9,0,0,0,0,0,0,0,18,0,4,0,0,0,20,109,14,75,4,17,8,233,5237,260,1238,45,173,120,7081
LGA21610,32,47,231,12,33,151,507,18,30,19,8,10,3,84,42,460,125,24,9,6,669,83,242,201,27,20,10,582,83,116,173,12,49,5,447,612,159,464,19,83,16,1351,5232,168,1193,32,144,28,6802,6196,63,717,7,91,24,7093,749,8,125,0,10,3,903,151,3,30,0,6,4,192,49,3,16,0,3,0,67,27,0,17,0,3,3,52,10,3,3,0,3,0,17,90,0,15,0,6,3,112,307,81,209,21,54,27,700,13681,1394,3544,162,527,279,19587
LGA21670,3,13,30,12,10,29,103,0,13,5,3,5,0,24,19,88,51,10,6,6,178,132,35,94,10,13,3,279,120,14,57,0,7,0,197,203,6,62,0,3,0,276,55,0,16,0,0,0,74,3,0,0,0,0,0,10,4,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,8,11,8,18,3,4,0,41,551,182,337,37,50,41,1200
LGA21750,5,9,62,4,31,53,164,3,5,9,6,5,0,28,27,107,48,16,19,3,218,96,55,98,21,18,3,295,130,24,96,8,10,0,267,249,3,105,0,10,0,365,228,3,60,0,8,0,298,63,0,25,0,3,0,88,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,14,23,12,16,3,94,818,224,528,62,122,71,1822
LGA21830,0,5,90,0,77,81,255,3,11,9,0,3,0,35,28,68,74,0,28,7,199,97,14,119,3,17,4,258,98,9,71,0,12,0,193,136,4,55,0,5,0,197,44,0,14,0,0,0,67,11,0,5,0,0,0,19,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,16,5,27,3,33,0,82,441,121,483,10,174,94,1316
LGA21890,44,145,259,15,13,179,662,4,96,25,28,3,3,163,66,933,123,28,33,10,1196,234,295,225,57,15,3,827,387,176,148,18,15,7,755,1450,124,284,24,24,5,1917,4409,154,711,17,82,21,5392,4440,93,659,9,44,13,5260,1967,11,325,7,13,7,2325,854,5,132,0,12,0,1004,343,5,55,0,0,0,404,130,3,42,3,0,0,178,47,0,10,0,0,0,64,138,3,26,0,3,0,173,243,169,152,30,34,35,661,14761,2225,3180,243,294,289,20983
LGA22110,10,14,125,0,53,109,313,4,34,19,19,8,3,88,54,186,120,32,54,6,453,227,129,186,23,50,4,627,237,52,161,22,27,0,495,556,43,186,14,17,3,822,602,9,105,3,4,4,727,217,3,36,4,3,3,260,9,0,3,0,0,0,11,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,11,28,19,46,12,27,3,142,1942,494,1006,122,243,140,3959
LGA22170,29,50,148,15,12,80,335,10,53,11,10,3,4,89,42,463,124,42,32,13,714,205,188,201,45,44,3,685,335,70,202,18,83,8,715,1307,88,435,32,131,15,2012,4188,114,760,23,53,25,5162,2722,15,386,12,27,10,3173,487,0,63,4,0,6,559,148,0,21,0,0,0,173,53,0,9,0,0,0,70,20,0,0,0,0,0,26,4,0,3,0,0,0,9,54,0,6,0,9,0,70,189,88,133,20,23,24,472,9787,1142,2502,220,419,187,14256
LGA22250,0,5,73,3,29,26,148,0,17,18,0,3,0,43,56,31,77,3,15,3,184,159,23,85,0,15,3,280,50,4,33,0,3,0,95,39,3,17,0,3,0,58,13,0,5,0,0,0,19,0,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,17,0,4,3,39,331,94,334,7,77,43,887
LGA22310,28,24,296,13,8,194,561,3,17,12,25,0,3,70,37,191,93,29,12,0,362,102,81,194,57,13,0,444,204,39,121,15,4,6,386,1394,22,223,21,15,7,1683,2401,24,460,14,25,4,2921,4006,8,680,3,33,17,4742,2453,9,401,4,26,3,2902,1172,0,199,0,6,0,1386,658,0,122,0,4,0,784,336,0,80,0,0,3,418,170,0,30,0,0,0,201,243,0,59,0,3,0,307,225,33,162,25,23,27,492,13439,443,3127,206,171,260,17658
LGA22410,0,17,66,0,29,47,160,3,13,14,3,5,0,40,71,106,90,7,19,0,291,191,58,147,3,16,0,419,149,13,58,0,8,0,232,212,18,68,0,9,0,302,129,3,40,0,4,0,172,21,3,6,0,0,0,32,3,0,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,11,29,3,4,8,71,808,239,533,19,90,57,1748
LGA22490,0,0,38,0,18,33,95,0,0,8,0,0,0,6,11,0,24,0,3,0,44,7,0,35,9,3,0,56,12,0,36,0,0,0,53,40,0,36,0,0,3,85,95,0,41,0,3,0,136,81,0,32,0,0,0,119,10,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,5,25,270,0,261,8,43,46,620
LGA22620,11,80,154,10,21,121,395,6,58,21,18,3,7,109,141,568,206,31,34,19,995,558,328,332,59,47,8,1331,549,153,336,79,33,11,1159,2142,76,534,66,44,15,2883,2591,24,494,13,37,11,3184,834,8,149,0,11,0,1010,76,3,33,0,3,0,115,15,3,15,0,5,0,30,11,0,6,0,0,0,14,7,0,3,0,0,0,8,0,0,3,0,0,0,3,5,0,4,0,0,0,13,85,81,77,20,21,24,310,7022,1389,2370,301,265,217,11563
LGA22670,45,90,271,7,15,104,538,25,79,18,10,3,0,133,80,596,127,24,37,11,871,251,270,208,55,117,12,908,469,150,149,21,44,8,854,1933,130,374,37,94,20,2594,4819,149,957,13,208,39,6188,2691,53,388,12,130,20,3289,409,10,75,3,11,3,509,114,0,27,0,5,0,143,36,0,8,0,3,0,52,30,0,5,0,0,0,37,8,0,3,0,0,0,12,107,0,23,0,3,0,137,269,104,194,27,44,28,661,11295,1648,2824,211,717,254,16948
LGA22750,35,149,311,23,73,251,835,18,120,41,36,13,3,236,155,1085,270,122,59,25,1711,793,430,535,163,73,14,2021,835,216,459,133,61,13,1721,2832,241,870,88,76,27,4136,5504,147,1074,40,91,19,6880,3833,26,603,29,56,19,4569,654,8,145,0,13,4,829,169,0,39,3,8,0,217,43,0,19,0,0,0,66,23,0,23,0,0,0,42,10,0,9,0,3,0,25,29,0,24,0,0,0,61,260,155,183,52,75,34,763,15198,2597,4599,690,603,406,24094
LGA22830,8,47,102,11,50,86,308,10,33,23,10,26,7,109,121,320,147,42,66,13,708,527,211,265,44,75,22,1139,548,140,221,21,59,9,1008,890,41,289,15,36,4,1278,924,21,198,9,40,3,1193,320,11,87,3,12,0,424,40,0,10,0,0,3,55,7,0,4,0,0,0,13,4,0,0,0,0,0,4,0,0,3,0,0,0,3,4,0,0,0,0,0,3,0,0,3,0,0,0,11,59,51,56,8,33,16,226,3460,874,1415,180,396,164,6490
LGA22910,0,4,55,3,8,41,117,0,3,7,7,0,0,21,11,52,28,6,4,3,104,25,11,61,7,6,0,106,36,9,74,0,3,0,120,95,4,70,0,11,0,177,154,8,68,0,4,0,235,77,0,21,0,0,0,104,9,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,8,0,27,414,96,409,28,42,47,1037
LGA22980,6,9,37,0,14,22,80,4,0,6,0,3,0,17,41,10,41,14,12,5,116,74,3,39,0,5,0,117,24,0,11,0,3,0,33,8,0,7,0,0,0,12,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,16,153,18,143,20,41,30,399
LGA23110,8,44,114,5,4,88,268,9,59,12,3,0,0,84,27,336,52,17,8,8,444,89,150,110,42,10,6,406,130,67,91,9,19,3,314,594,47,211,32,25,5,915,2321,36,400,15,69,6,2853,1817,35,264,5,25,3,2151,914,5,105,0,8,4,1031,392,0,32,0,0,0,429,156,5,19,0,0,0,173,65,3,7,3,0,0,80,34,0,7,0,0,0,50,66,0,3,0,5,0,77,137,54,90,15,15,16,328,6763,843,1516,144,194,141,9595
LGA23190,3,17,60,0,6,24,106,4,59,11,0,0,0,78,52,97,50,16,11,0,223,320,42,81,13,3,5,467,148,29,49,3,8,4,240,242,9,64,0,3,0,317,220,3,36,7,7,4,275,100,3,21,3,4,3,135,8,0,3,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,22,25,16,7,11,9,89,1133,275,395,42,64,50,1959
LGA23270,41,65,205,10,13,119,464,5,60,14,4,5,0,85,34,494,79,9,20,3,637,73,249,136,27,36,3,530,98,144,150,22,26,0,439,477,165,319,26,103,12,1100,4928,168,1125,38,281,29,6572,3142,85,463,9,98,12,3810,242,14,76,4,13,7,352,44,0,20,3,0,0,71,40,3,12,0,6,0,65,19,3,3,0,0,0,31,7,0,7,0,0,0,15,84,0,22,0,7,0,112,174,105,164,11,26,32,516,9410,1561,2795,169,634,216,14788
LGA23350,0,12,42,0,18,33,96,0,5,4,0,0,0,13,25,47,52,11,8,0,140,72,6,75,12,7,3,177,53,5,64,0,4,0,127,127,0,62,0,0,0,192,133,0,50,0,0,3,189,59,0,16,0,0,0,79,7,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,9,21,5,3,0,42,476,90,390,25,55,42,1078
LGA23430,27,32,206,5,17,146,429,11,33,19,8,3,0,80,38,404,83,31,10,11,583,103,158,142,60,32,8,500,162,55,115,22,21,5,382,743,63,253,19,60,7,1153,2619,47,504,13,46,8,3241,3676,49,520,6,30,14,4296,1592,6,232,4,12,5,1848,606,3,75,0,3,0,690,231,0,19,0,0,0,250,88,0,17,0,0,0,105,38,0,4,0,0,0,44,100,0,23,0,0,0,127,212,63,126,15,39,18,468,10247,908,2346,198,283,220,14200
LGA23670,20,43,178,11,17,95,364,3,36,19,18,6,3,87,21,362,95,28,20,4,522,43,133,109,26,34,3,344,56,87,109,14,3,0,264,267,69,144,33,3,8,526,1851,72,508,21,18,12,2479,3657,66,452,8,30,8,4221,913,6,95,4,12,0,1033,173,3,20,0,3,0,197,58,0,9,0,0,0,65,18,0,3,0,0,0,25,7,0,0,0,0,0,13,47,0,11,0,3,0,55,146,62,117,31,22,24,391,7281,934,1862,185,159,147,10575
LGA23810,7,113,132,20,16,61,356,24,215,25,18,7,3,289,424,456,169,15,21,15,1111,1080,304,328,77,53,10,1849,642,60,249,27,22,11,1007,995,25,260,9,16,8,1309,764,14,128,5,9,0,929,272,5,45,3,11,5,345,17,0,9,0,0,0,33,3,0,0,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,67,62,61,12,18,5,223,4310,1256,1425,187,171,117,7460
LGA23940,0,0,41,0,26,47,118,3,23,14,7,3,0,51,16,5,50,0,13,0,90,34,0,73,4,7,0,114,10,0,25,0,4,0,39,14,0,12,0,3,0,23,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,8,0,24,84,32,237,8,67,46,485
LGA24130,3,9,75,14,14,61,171,3,12,6,19,0,0,44,8,53,39,5,4,0,115,15,31,49,17,8,0,111,43,11,47,11,15,0,129,101,19,88,5,13,0,230,416,10,148,0,10,6,588,480,3,105,0,3,0,587,137,0,35,0,0,0,170,40,0,5,0,0,0,46,13,0,5,0,0,0,18,3,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,3,0,0,0,14,22,15,24,5,16,3,89,1303,157,632,78,87,77,2331
LGA24210,18,3,222,6,16,121,385,4,0,3,3,0,0,9,18,60,43,9,3,0,133,22,39,68,19,18,3,163,24,7,32,0,3,0,70,73,12,82,11,6,0,178,493,28,213,13,12,3,749,2203,10,349,7,24,9,2606,1453,0,202,4,14,5,1675,622,3,73,0,3,3,700,203,0,20,0,0,0,230,82,0,10,0,0,0,94,27,0,7,0,0,0,30,80,0,21,0,3,0,97,126,19,133,16,15,12,328,5438,179,1484,83,114,155,7446
LGA24250,0,4,19,0,24,33,88,0,3,0,0,0,0,9,3,35,20,0,3,0,54,22,10,28,0,3,0,71,22,5,29,0,3,0,66,54,0,20,0,0,0,76,117,0,37,0,3,0,165,41,0,12,0,0,0,54,3,0,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,5,0,16,0,30,281,54,176,0,62,42,623
LGA24330,26,98,118,17,11,77,338,7,68,17,6,3,4,103,70,606,88,29,16,4,810,252,228,126,52,17,5,685,426,130,111,31,20,13,721,959,102,218,39,39,8,1361,2481,97,465,34,79,18,3173,3081,54,400,11,34,5,3584,1242,12,204,0,14,0,1472,423,5,58,0,0,0,491,141,3,27,0,0,0,170,46,0,9,0,0,0,59,17,0,3,0,4,0,23,72,0,14,0,0,0,96,170,92,151,7,24,12,458,9395,1495,2014,228,257,143,13542
LGA24410,15,34,112,11,3,75,253,6,27,8,6,3,3,57,17,319,67,25,4,3,437,38,118,109,103,8,5,374,47,66,87,25,4,6,228,273,55,193,26,12,3,563,2448,73,474,12,29,11,3036,2728,43,392,7,14,4,3184,697,10,83,0,4,3,793,144,0,20,0,0,0,162,32,3,10,0,0,0,47,15,0,10,0,0,0,23,6,0,0,0,0,0,6,43,0,3,0,0,0,42,135,60,87,16,11,7,323,6639,808,1646,228,104,117,9538
LGA24600,96,109,577,18,50,202,1061,6,141,11,7,3,0,159,69,870,114,33,20,9,1108,164,387,200,82,37,5,869,157,172,159,54,11,4,555,779,248,333,94,69,4,1535,2849,249,601,137,120,18,3986,7615,121,955,81,161,26,8950,7390,42,915,42,112,21,8522,4448,25,596,15,79,11,5173,1821,9,265,9,35,11,2143,838,3,151,0,18,3,1025,410,0,97,0,11,0,519,705,0,160,0,17,5,889,494,141,311,48,72,41,1106,27831,2527,5442,626,802,365,37592
LGA24650,23,19,127,3,10,71,256,3,21,11,4,6,0,45,23,105,47,8,13,0,183,45,56,117,23,47,3,289,115,35,142,23,21,7,339,1285,54,345,23,37,8,1747,2644,14,479,3,52,16,3214,1781,12,265,7,28,13,2105,276,0,46,0,4,0,330,41,0,14,0,3,0,57,9,0,9,0,0,0,14,14,0,5,0,3,0,16,3,0,3,0,0,0,4,25,0,9,0,0,0,28,128,31,97,11,15,7,301,6408,349,1704,109,241,132,8942
LGA24780,12,48,127,17,63,92,363,18,50,24,19,15,3,127,120,307,155,28,64,16,690,652,194,307,45,45,12,1250,383,64,242,11,43,3,750,844,41,229,5,26,4,1152,870,14,145,14,23,3,1065,242,8,37,3,9,0,301,22,0,17,0,3,0,42,7,0,3,0,4,0,16,4,0,3,0,0,0,12,4,0,0,0,0,0,4,0,3,0,0,0,0,4,4,0,7,0,0,0,9,51,48,62,8,33,6,220,3241,777,1353,147,332,149,6001
LGA24850,4,17,71,3,16,49,161,0,15,6,4,0,0,33,28,110,40,3,11,4,195,96,71,94,0,18,3,277,119,35,71,3,14,3,245,334,20,151,0,145,0,649,782,6,130,3,78,6,1007,254,5,53,0,11,7,322,19,3,16,0,3,0,47,4,0,3,0,0,0,5,4,0,0,0,0,0,6,3,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,8,31,20,35,7,16,3,112,1678,305,668,25,321,74,3070
LGA24900,6,16,89,3,64,88,263,0,8,17,0,7,0,32,74,139,95,5,41,10,360,237,68,182,10,23,10,528,181,17,123,0,20,3,347,311,3,110,0,3,3,439,251,3,60,0,5,5,328,95,3,25,0,3,0,126,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,20,48,0,29,3,115,1189,276,750,22,202,124,2561
LGA24970,43,58,318,17,13,161,612,9,45,13,15,3,0,77,71,444,160,32,34,3,754,125,185,272,71,24,3,690,62,88,134,28,22,3,337,348,95,202,41,34,10,726,1936,72,490,25,47,12,2586,5323,72,712,11,66,9,6196,2919,14,433,11,38,3,3415,1201,0,188,4,14,4,1416,378,0,92,0,11,0,478,112,0,46,0,10,0,164,40,0,16,0,3,0,55,150,0,41,0,3,0,197,258,68,217,24,25,23,617,12986,1140,3343,272,352,235,18326
LGA25060,19,141,208,7,9,123,514,10,114,15,8,0,0,144,42,749,69,13,13,5,894,121,293,116,57,3,3,598,132,141,86,8,3,0,363,820,176,172,20,10,8,1208,2391,142,451,30,37,4,3055,3539,33,447,8,18,18,4063,1478,6,211,0,14,4,1714,555,7,78,0,0,3,643,217,3,32,0,0,0,247,76,3,21,0,0,0,96,36,0,3,0,0,0,43,86,0,19,0,0,0,106,161,121,99,31,13,16,441,9673,1913,2032,183,133,194,14123
